Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Task Completion Time,Is Timeout,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Right Total Thumb Tip Translation,Right Total Index Tip Translation,Right Total Middle Tip Translation,Right Total Wrist Translation,Right Total Wrist Rotation,Right Total Die Local Translation,Right Total Die Local Rotation,Left Total Thumb Tip Translation,Left Total Index Tip Translation,Left Total Middle Tip Translation,Left Total Wrist Translation,Left Total Wrist Rotation,Left Total Die Local Translation,Left Total Die Local Rotation,Total Die Translation,Total Die Rotation,Total Head Translation,Total Head Rotation
1,2,135,-0.01864642,-0.9830226,-0.1825351,1,4.527939,False,-0.001962017,0.0003333092,0.003138602,0.003716373,-0.04280628,-0.06561439,-0.01912292,0.996743,9.251004,-0.5308149,-0.8136446,-0.2371318,0.1056353,0.1039126,0.1241511,0.2257419,195.4824,0.100145,275.4656,0,0,0,0,0,0,0,0.302235,384.2059,0.09679926,27.57502
1,3,135,0.7551831,0.1888281,-0.627728,1,6.584002,False,-0.002348732,-0.001895428,0.002698183,0.00404838,-0.01722673,-0.0221947,0.03937472,0.9988295,5.544963,-0.3561445,-0.4588521,0.814031,0.153369,0.1365559,0.1463933,0.3668301,282.0151,0.1537844,516.265,0,0,0,0,0,0,0,0.4208497,470.5856,0.09447873,27.42859
1,4,135,0.9855503,0.08758555,0.1449805,1,6.986139,False,0.0003435798,0.0006664395,0.002467602,0.002579002,0.01252584,-0.003102475,0.05592722,0.9983515,6.580667,0.2182377,-0.05405444,0.9744204,0.1616368,0.1335002,0.1932161,0.4350041,231.6311,0.1804361,589.6446,0,0,0,0,0,0,0,0.4404912,480.9344,0.1514518,46.70666
1,5,135,0.787459,-0.527028,0.3196089,1,8.110992,False,-0.002114091,-0.001107574,0.005477279,0.005974671,-0.03802669,0.0161676,0.009114427,0.9991044,4.850224,-0.8986813,0.3820875,0.2154004,0.2040939,0.1943944,0.1985183,0.5241526,291.0091,0.224001,600.9036,0,0,0,0,0,0,0,0.5781944,566.6335,0.0899359,25.58727
1,6,135,-0.867596,-0.3907733,0.3075278,1,6.930737,False,-0.000690531,0.0006036162,0.002608061,0.002764628,0.0255179,0.00272705,0.01932265,0.9994839,3.681588,0.7943854,0.08489449,0.601524,0.1692762,0.1250673,0.1443362,0.3938556,196.3862,0.2643236,422.4753,0,0,0,0,0,0,0,0.4095588,330.2017,0.1021962,32.13597
1,7,135,-0.1142009,-0.8825245,-0.4561893,1,3.901852,False,-0.0004592501,-0.0009169579,0.007143378,0.007216618,0.02098398,-0.04481028,0.06015733,0.9969619,8.934861,0.2693971,-0.5752847,0.7723137,0.09838923,0.08851676,0.09636567,0.284845,189.7414,0.09868074,227.5329,0,0,0,0,0,0,0,0.3036035,270.587,0.04910322,15.98402
1,8,135,0.9678639,-0.2248056,0.1127025,1,5.944377,False,-0.0007328987,-0.000440836,0.00352183,0.003624191,0.01995157,0.02589009,-0.001972414,0.9994638,3.752769,0.6093371,0.7907045,-0.06023912,0.1407796,0.1994074,0.1699534,0.4431396,227.9792,0.1258887,508.784,0,0,0,0,0,0,0,0.4399417,560.1918,0.08226486,25.21025
1,9,135,0.5769041,-0.07794242,0.8130846,1,5.47492,False,-0.0002952404,-0.001356363,0.004626811,0.004830555,-0.04933359,-0.02846573,-0.04931142,0.9971582,8.641111,-0.6548417,-0.3778469,-0.6545473,0.2396054,0.1601218,0.1502122,0.4467016,216.4431,0.1693601,456.6887,0,0,0,0,0,0,0,0.4283921,526.2789,0.07014892,22.91717
1,10,135,-0.5055128,-0.8394624,-0.1993984,1,8.486135,False,-0.00157908,-0.0004775524,0.003124356,0.00353315,0.02363403,-0.008621092,-0.05849405,-0.9979707,352.6986,0.3711729,-0.1353944,-0.9186502,0.3642426,0.2276887,0.2513109,0.4579454,338.9798,0.2905621,708.7952,0,0,0,0,0,0,0,0.607098,781.9719,0.1183244,34.21099
1,11,135,0.2603293,0.40328,-0.877265,1,4.750494,False,0.0001934916,0.000505209,0.001901716,0.001977169,-0.02966886,-0.04842057,-0.02732919,0.9980122,7.226493,-0.4707745,-0.7683196,-0.4336494,0.1115182,0.1077801,0.1191189,0.2497472,115.1941,0.1313373,227.6754,0,0,0,0,0,0,0,0.2921076,252.3486,0.06036071,15.8325
