Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial End,1773116304832,4.943783,1,1,135,0.2657215,0.938881,-0.2188483,1,0.04957663,1.002902,0.2976817,1.047323,0.2377402,0.8684446,-0.1471799,0.4094164,131.6636,0.2605807,0.9518791,-0.16132,0.1079418,-0.06360728,0.026733,0.1281092,0.2762814,0.6742947,0.1395463,-0.670464,264.2058,0.3723761,0.9088241,0.1880825,-0.09209407,-0.4502873,-0.07901935,0.4663518,0.9109675,0.03288535,-0.1319278,-0.3894246,225.8374,0.9890445,0.03570388,-0.143235,0.0004233755,-0.002902269,0.002318352,0.003738606,-0.0383943,0.03473043,-0.033436,0.9980991,7.066712,-0.6229866,0.5635365,-0.542533
Trial Load,1773116304837,4.943783,1,2,135,-0.4923386,-0.778024,0.3902325,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1079418,-0.06360728,0.026733,0.1281092,0.2762814,0.6742947,0.1395463,-0.670464,264.2058,0.3723761,0.9088241,0.1880825,-0.09209407,-0.4502873,-0.07901935,0.4663518,0.9109675,0.03288535,-0.1319278,-0.3894246,225.8374,0.9890445,0.03570388,-0.143235,0.1,0,0,0.1,-0.4548615,-0.7188005,0.3605279,0.3826834,135,-0.4923385,-0.7780241,0.3902326
Release,1773116304844,4.943783,1,2,135,-0.4923386,-0.778024,0.3902325,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1079418,-0.06360728,0.026733,0.1281092,0.2762814,0.6742947,0.1395463,-0.670464,264.2058,0.3723761,0.9088241,0.1880825,-0.09209407,-0.4502873,-0.07901935,0.4663518,0.9109675,0.03288535,-0.1319278,-0.3894246,225.8374,0.9890445,0.03570388,-0.143235,0.1,0,0,0.1,-0.4548615,-0.7188005,0.3605279,0.3826834,135,-0.4923385,-0.7780241,0.3902326
Trial Start,1773116305722,0,1,2,135,-0.4923386,-0.778024,0.3902325,1,-0.0502345,0.9998164,0.2999071,1.045036,-0.001021276,0.0002972018,0.001982687,0.9999975,0.2564085,-0.4564187,0.1328225,0.886083,0.1079418,-0.06360728,0.026733,0.1281092,0.2762814,0.6742947,0.1395463,-0.670464,264.2058,0.3723761,0.9088241,0.1880825,-0.09209407,-0.4502873,-0.07901935,0.4663518,0.9109675,0.03288535,-0.1319278,-0.3894246,225.8374,0.9890445,0.03570388,-0.143235,0.1002345,0.0001835823,9.286404E-05,0.1002347,-0.4529372,-0.7194461,0.3606375,0.3836482,134.8803,-0.4904682,-0.7790603,0.3905204
Grab,1773116305791,0.0691217,1,2,135,-0.4923386,-0.778024,0.3902325,1,-0.05270174,0.9989359,0.2961751,1.04325,0.01466032,0.03184212,-0.03850279,0.9986435,5.969437,0.2815527,0.6115307,-0.7394494,0.1184051,-0.06176444,0.009322062,0.1338713,0.5237654,0.7433497,0.3308783,0.2522317,150.7808,0.5412662,0.7681875,0.341934,-0.02317454,-0.4399799,0.0006108357,0.4405902,0.3656498,0.2442806,-0.894594,0.07955498,170.874,0.3668124,0.2450573,-0.8974385,0.1027017,0.001064062,0.003824919,0.1027784,-0.4760506,-0.7177829,0.3787191,0.3387264,140.4014,-0.5059605,-0.7628806,0.4025137
Release,1773116306569,0.8484908,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.00629143,1.0056,0.2568909,1.037913,-0.2722609,-0.06366115,-0.03143759,0.9596004,32.68353,-0.9676387,-0.2262572,-0.1117319,0.1262399,-0.07185561,0.01497023,0.1460269,0.5537193,0.6780986,0.3430386,0.3404436,140.1922,0.5888971,0.7211782,0.3648318,-0.04175166,-0.430015,-0.0655049,0.4369748,0.2660201,0.4744661,-0.8251355,0.1525342,162.4524,0.2691698,0.480084,-0.8349054,0.04370857,-0.005600214,0.04310912,0.06164574,-0.3778445,-0.5529418,0.5247377,0.5254897,116.5976,-0.4441049,-0.649908,0.6167579
Grab,1773116307403,1.681527,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.005956242,1.004897,0.2472446,1.034883,-0.5118468,-0.07189353,0.1593279,0.8411058,65.48586,-0.9463386,-0.1329218,0.2945767,0.112626,-0.06399881,0.009397445,0.1298798,0.5703759,0.3016748,0.5915204,0.4834949,122.1722,0.6515996,0.3446344,0.6757552,-0.01211338,-0.4211166,-0.07663023,0.4282034,0.1934148,0.5875254,-0.6506875,0.4404659,127.7328,0.2154393,0.6544281,-0.7247825,0.04404376,-0.00489676,0.05275545,0.06889825,-0.098106,-0.4650119,0.5774841,0.6638159,96.81693,-0.131176,-0.62176,0.7721447
Release,1773116308235,2.514236,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.05761105,0.9826654,0.2087772,1.00625,-0.6308132,0.6234782,-0.07908251,0.4550775,125.8602,-0.7084193,0.7001819,-0.08881167,0.128786,-0.07035911,0.005708652,0.1468633,0.3145695,0.4729595,0.822107,0.03867113,175.5675,0.314805,0.4733136,0.8227225,-0.04693188,-0.386954,-0.1266683,0.4098547,0.6283876,0.7749581,-0.03359566,0.05865207,173.2751,0.6294714,0.7762946,-0.03365359,-0.007611051,0.01733458,0.09122282,0.09316662,0.2023413,-0.3023073,0.9313568,-0.01558465,181.7859,0.2023659,-0.3023441,0.9314699
Grab,1773116308791,3.069959,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.05357245,0.9832644,0.2135816,1.007619,-0.620604,0.6102184,-0.06349061,0.4883167,121.54,-0.7111582,0.6992573,-0.07275472,0.1181299,-0.07733928,0.0129324,0.141786,0.22242,0.6316982,0.7372251,-0.08936462,190.2541,0.2233135,0.6342358,0.7401866,-0.04213997,-0.3899915,-0.1186613,0.4098166,0.6362514,0.7636785,-0.08336333,0.07092275,171.866,0.6378576,0.7656064,-0.08357378,-0.003572445,0.01673555,0.08641841,0.08809643,0.1897421,-0.3318983,0.9240039,0.007644134,179.124,0.1897476,-0.331908,0.9240309
Release,1773116310041,4.320074,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.08053777,1.008662,0.2446458,1.041027,-0.5952796,0.3829738,0.2421907,0.6635638,96.85553,-0.795701,0.5119151,0.3237326,0.1110464,-0.07240092,0.03118656,0.136183,0.356503,0.4598047,0.7692977,0.2639443,149.3915,0.3696102,0.4767098,0.7975815,-0.06902031,-0.4283332,-0.1277202,0.4522671,0.5968013,0.634342,-0.2726993,0.4087465,131.7478,0.6539228,0.6950566,-0.2988001,-0.03053777,-0.008662224,0.05535418,0.06380968,0.2381336,-0.519076,0.7486382,0.3367394,140.6433,0.2529037,-0.5512714,0.795072
