Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Task Completion Time,Is Timeout,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Right Total Thumb Tip Translation,Right Total Index Tip Translation,Right Total Middle Tip Translation,Right Total Wrist Translation,Right Total Wrist Rotation,Right Total Die Local Translation,Right Total Die Local Rotation,Left Total Thumb Tip Translation,Left Total Index Tip Translation,Left Total Middle Tip Translation,Left Total Wrist Translation,Left Total Wrist Rotation,Left Total Die Local Translation,Left Total Die Local Rotation,Total Die Translation,Total Die Rotation,Total Head Translation,Total Head Rotation
1,2,135,0.9518065,0.2499145,-0.1777834,0.9999999,8.677013,False,0.001074236,0.0008533597,-0.0005815029,0.001490084,0.03231631,0.02649522,0.007046856,0.9991017,4.857805,0.7625489,0.625192,0.1662805,0.5264457,0.6453751,0.6076262,0.7487882,625.9346,0,0,0.1224106,0.2341585,0.319557,0.9276195,212.3239,0,0,0.3702708,371.7207,0.2939051,71.47611
1,3,135,0.699397,-0.5046449,-0.5061395,0.9999999,5.610836,False,-0.01329586,0.008716762,-0.006085813,0.01702348,-0.02394091,0.07480425,-0.03337758,0.996352,9.79106,-0.280538,0.8765512,-0.3911162,0.3117871,0.4593321,0.4885843,0.4788351,436.8117,0,0,0.04503335,0.08607528,0.07916726,4.028316,602.4653,0,0,0.3857345,257.069,0.1108354,22.24009
1,4,135,-0.3154467,0.1391803,0.9386811,1,15.44296,False,-0.00390147,-0.0008013248,-0.00312224,0.005060828,0.03237987,0.02177356,0.01803462,0.9990758,4.927096,0.7533005,0.5065504,0.4195658,1.526068,1.294138,1.356311,1.544372,1675.76,0,0,0.2611458,0.5193717,0.7702245,13.27837,2003.627,0,0,0.9443222,868.6672,0.3352183,90.80044
1,5,135,0.02835838,0.9985463,-0.04583752,1,9.401738,False,-0.001433428,-0.003028274,-0.0009369254,0.003478935,-0.01264105,-0.005673084,-0.01216383,0.9998301,2.112576,-0.6856924,-0.3077269,-0.6598065,0.7205033,0.884673,0.8787703,0.7689519,898.7112,0,0,0.02552655,0.04775989,0.04610347,1.66979,202.0406,0,0,0.5996063,541.2354,0.2419229,54.85912
1,6,135,-0.9677122,-0.1450327,-0.2061518,1,13.24977,False,-0.00134429,-0.001090646,0.005194902,0.005475732,-0.07176987,-0.00883517,-0.01649618,0.9972458,8.506979,-0.9676486,-0.1191216,-0.2224123,0.9669144,1.129876,1.054021,1.235182,999.4991,0,0,0.06929056,0.1458208,0.1545298,0.828693,162.9771,0,0,0.5476806,494.9067,0.1769467,36.22501
1,7,135,-0.2613195,-0.7978664,0.5432506,0.9999999,11.85955,False,-0.001553122,0.0007799864,0.001371562,0.00221399,0.05424312,0.05810875,-0.01813364,-0.9966707,350.6465,0.6652805,0.7126917,-0.2224053,0.796712,0.8463523,0.8273755,1.114707,694.4318,0,0,0,0,0,0,0,0,0,0.6327583,399.3377,0.2166205,47.04077
1,8,135,0.4717049,-0.8778408,0.08300626,1,10.4991,False,0.0007954054,0.002003729,-0.0004582405,0.002203993,0.03138406,-0.005802839,0.0211445,0.9992669,4.388025,0.8197824,-0.1515758,0.5523151,0.6255361,0.6266593,0.5934598,0.6371167,546.1796,0,0,0,0,0,0,0,0,0,0.4497763,335.1298,0.2402688,48.34847
1,9,135,-0.7250964,0.04238694,0.6873417,1,15.16589,False,0.0001010969,0.002154827,0.000850141,0.002318672,-0.01869387,-0.02231115,0.03510948,0.9989596,5.227935,-0.4098938,-0.4892086,0.769833,1.3378,1.384615,1.342904,1.604,1365.019,0,0,0.06465337,0.09376326,0.112992,3.375103,327.0645,0,0,1.011083,699.9208,0.3833203,71.75213
1,10,135,0.1280577,0.9053299,0.404943,0.9999999,11.40188,False,3.87691E-05,-0.002146125,0.002940208,0.003640354,0.03413211,0.05316623,0.00113002,-0.9980016,352.7542,0.5401505,0.841371,0.01788289,0.8042018,0.941655,0.9974574,0.8328335,985.4435,0,0,0.08642398,0.1765981,0.3070363,5.303642,686.955,0,0,0.6069562,543.3273,0.1900432,34.73695
1,11,135,0.3661868,0.7943516,-0.4846781,1,14.98588,False,0.001344573,-0.002006054,0.001977116,0.003121076,0.02413016,0.04441639,0.03789494,0.9980025,7.244029,0.3819638,0.7030808,0.5998508,0.9439803,1.081644,1.14055,1.395476,1227.385,0,0,0.1301123,0.4141476,0.4104936,14.87048,1824.885,0,0,0.9439634,677.1281,0.672276,132.9464
