Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1773123785177,6.146169,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04560155,0.9737745,0.2714393,1.011927,-0.1633255,-0.2718699,0.2687239,0.9095049,49.12596,-0.3928992,-0.6540158,0.6464477,0.1092693,-0.07301866,0.01245705,0.1320102,0.6161837,0.3477203,-0.1941593,0.679493,94.39194,0.839851,0.4739386,-0.2646368,-0.1969099,-0.2024577,-0.2629723,0.3858978,-0.4205313,-0.07405082,0.8928274,-0.1432807,196.4755,-0.4249154,-0.07482283,0.9021354,0.004398454,0.02622551,0.02856073,0.03902357,0.6710045,-0.1999625,0.5014907,0.508208,118.9109,0.7791193,-0.2321813,0.5822927
Release,1773123785817,6.784121,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.03832817,1.006696,0.270263,1.043048,0.2706721,-0.5887675,0.307959,0.6965994,91.69038,0.3772642,-0.8206273,0.4292349,0.1059869,-0.08242127,0.02251312,0.1361372,0.5022862,0.3695811,-0.3285806,0.7093331,89.63865,0.7125905,0.5243225,-0.4661554,-0.2010717,-0.2426778,-0.2627432,0.4103125,0.04303546,0.2442613,0.9679167,0.0402709,175.384,0.04307041,0.2444596,0.9687026,0.01167183,-0.006696224,0.02973697,0.03263982,0.2782603,-0.0946706,0.3466586,0.8907506,54.06456,0.612244,-0.2082996,0.7627378
Grab,1773123786109,7.07689,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.03853291,1.000763,0.2798056,1.039857,0.3888531,-0.6666635,0.2913704,0.5652047,111.167,0.4713653,-0.8081253,0.3531973,0.1075022,-0.07504222,0.008118098,0.1313543,0.4408566,0.3824438,-0.3233428,0.7448702,83.70409,0.6607471,0.5731992,-0.4846197,-0.2098104,-0.2384615,-0.2570029,0.4085766,0.199323,0.3086387,0.9284893,0.05404013,173.8044,0.1996146,0.3090903,0.9298478,0.01146709,-0.0007631779,0.02019444,0.02323558,0.1138272,-0.04309716,0.2820894,0.9516363,35.78437,0.3704991,-0.140278,0.9181798
Release,1773123786122,7.090087,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.03861297,1.000281,0.2801529,1.03949,0.3928962,-0.6692258,0.2868584,0.5616776,111.6562,0.4748816,-0.8088727,0.3467169,0.1071517,-0.07491881,0.01527088,0.131634,0.4256456,0.3786907,-0.3513694,0.7429394,84.03519,0.6359005,0.5657514,-0.5249344,-0.2114561,-0.2369148,-0.2559852,0.4078856,0.2140766,0.3134395,0.9213283,0.08414999,170.3457,0.2148386,0.3145552,0.9246076,0.01138703,-0.0002812147,0.01984715,0.02288347,0.1065343,-0.04434134,0.2816929,0.9525406,35.44554,0.3499679,-0.1456624,0.9253683
Grab,1773123787053,8.021604,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04485273,0.9983358,0.2871917,1.039791,0.3609798,-0.8232881,0.1215991,0.4208371,130.2251,0.3979334,-0.9075684,0.1340473,0.1129226,-0.07326268,0.01225689,0.1351634,0.3809573,-0.09014632,-0.7662495,0.5095165,118.7367,0.4427364,-0.1047652,-0.8905106,-0.2221099,-0.2306489,-0.2569496,0.4105543,0.4137321,0.1691785,0.8798456,0.1614816,161.4142,0.4192343,0.1714284,0.8915465,0.005147271,0.001664162,0.01280829,0.01390382,-0.1215437,0.007883175,0.4042984,0.906481,49.95301,-0.28785,0.01866961,0.9574938
On Target,1773123787983,8.965191,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.03486165,0.9966041,0.2923182,1.039175,0.5795594,-0.6299803,0.3175996,0.4078802,131.8565,0.6347612,-0.6899846,0.3478502,0.1190943,-0.07606274,0.007809118,0.1415273,0.3272603,-0.07329563,-0.8076032,0.4850833,121.9641,0.3742393,-0.08381739,-0.9235364,-0.2304464,-0.2265203,-0.2449747,0.4054992,0.3275868,0.4866232,0.794538,0.1568259,161.9546,0.3316911,0.4927199,0.8044925,0.01513835,0.003395855,0.007681787,0.01731218,-0.02597932,-0.02154448,0.07923555,0.9962845,9.881246,-0.3016531,-0.2501589,0.9200258
Off Target,1773123788026,9.007845,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.03607783,0.9983106,0.2919713,1.040756,0.5781329,-0.6325362,0.3144071,0.4084218,131.7885,0.6333668,-0.6929677,0.344445,0.1190902,-0.07612302,0.007337956,0.141531,0.3239869,-0.07633637,-0.8100167,0.4827818,122.2655,0.3699576,-0.08716778,-0.9249504,-0.2307479,-0.2279386,-0.2467037,0.4075087,0.3307686,0.4889555,0.7923934,0.1537127,162.3157,0.3347469,0.4948363,0.8019237,0.01392217,0.001689374,0.008028716,0.01615986,-0.02792694,-0.02229015,0.08305117,0.9959045,10.37455,-0.308887,-0.246541,0.9185908
On Target,1773123789329,10.31017,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04793815,0.9949498,0.2989291,1.039991,0.6173788,-0.630379,0.3174605,0.3473971,139.3436,0.6583841,-0.6722478,0.3385457,0.1201064,-0.07302741,0.01440866,0.1413016,0.2093087,-0.1174651,-0.8450775,0.4777407,122.9241,0.2382566,-0.1337108,-0.9619538,-0.2257697,-0.2324879,-0.2572369,0.4137552,0.3664052,0.5246922,0.7501712,0.1663986,160.843,0.3715857,0.5321106,0.7607775,0.002061851,0.005050182,0.001070917,0.005558996,-0.0775713,-0.000540455,0.03467358,0.9963836,9.748468,-0.9129364,-0.006360614,0.4080732
Off Target,1773123789830,10.81152,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.05188239,0.9991997,0.3068623,1.046545,0.5686277,-0.6235234,0.421916,0.3314637,141.2847,0.6026995,-0.6608845,0.4471969,0.1230759,-0.0718023,0.01573725,0.1433559,0.255471,-0.1656447,-0.7863296,0.5375706,114.9632,0.3029712,-0.1964434,-0.9325334,-0.234005,-0.2326511,-0.2651004,0.4232766,0.343509,0.5475249,0.7600011,0.06794393,172.2082,0.3443047,0.5487932,0.7617615,-0.001882393,0.0008003116,-0.006862283,0.007160644,-0.005224314,0.08822699,0.01288827,0.9960034,10.24845,-0.05849285,0.9878134,0.1443006
Release,1773123789899,10.86623,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.0515766,0.9998406,0.3135664,1.049126,0.5414446,-0.633029,0.4689057,0.2936654,145.845,0.5664189,-0.6622277,0.4905342,0.1231383,-0.07347969,0.0118346,0.1438832,0.2827402,-0.1884153,-0.7617483,0.5516316,113.042,0.3389813,-0.2258937,-0.9132708,-0.2375894,-0.2324285,-0.2642016,0.4245871,0.3549582,0.5616636,0.7466158,0.03322372,176.1922,0.3551543,0.5619738,0.7470282,-0.001576595,0.0001593828,-0.01356634,0.01365858,0.005896369,0.1527953,0.002258626,0.9882377,17.59303,0.03855705,0.9991466,0.01476942
