Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Task Completion Time,Is Timeout,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Total Thumb Tip Translation,Total Index Tip Translation,Total Middle Tip Translation,Total Thumb Tip Translation_left,Total Index Tip Translation_left,Total Middle Tip Translation_left,Total Wrist Translation,Total Wrist Rotation,Total Wrist Translation_left,Total Wrist Rotation_left,Total Die Translation,Total Die Rotation,Total Die Local Translation,Total Die Local Rotation,Total Die Local Translation_left,Total Die Local Rotation_left,Total Head Translation,Total Head Rotation,Total Grabbed Time,Total Grabbed Time_left
1,1,135,-0.7724041,-0.5119016,-0.3759638,1,17.90425,False,5.197152E-05,-0.004059076,0.003263772,0.005208743,0.02694408,0.04058769,0.03243267,0.9982859,6.710294,0.4603855,0.6935097,0.5541674,0.2597096,0.2818644,0.3138246,0,0,0,0.4553402,314.0469,0,0,0.3564864,637.3038,0.2082108,470.713,0,0,0.05647764,15.95871,7.317982,0
1,2,135,0.4705023,-0.8049152,0.3615787,1,11.51693,False,0.001699019,-0.001384377,-0.001851052,0.002868721,-0.04183372,0.05148832,0.01638381,0.9976625,7.836533,-0.6122019,0.753489,0.2397636,0.311237,0.2570185,0.3095815,0,0,0,0.4724883,353.0309,0,0,0.3840045,640.902,0.2589171,494.9999,0,0,0.0852863,19.18843,7.666164,0
1,3,135,-0.01769974,-0.2585674,-0.965831,1,10.1016,False,0.001281973,-0.001397014,0.001959175,0.002726439,0.01346324,5.139263E-05,0.07429699,0.9971453,8.660672,0.1783055,0.0006806378,0.9839803,0.2567043,0.1931913,0.2085682,0,0,0,0.4109683,330.113,0,0,0.3621517,558.4783,0.205092,403.3612,0,0,0.04856063,13.8826,6.953438,0
1,4,135,-0.2366597,-0.2576632,-0.9368041,1,9.00464,False,0.003664311,0.005253375,-0.0008838773,0.006465784,-0.0132625,0.0570386,-0.01644656,0.9981484,6.974345,-0.2180442,0.9377518,-0.2703921,0.2166729,0.2121066,0.2035623,0,0,0,0.4483313,273.2469,0,0,0.4011537,522.5436,0.1701514,375.744,0,0,0.0569457,14.89368,7.417984,0
1,5,135,-0.1799902,0.8663717,0.4658365,1,17.51832,False,-9.511039E-05,-0.000623703,-6.917119E-05,0.0006346937,0.0127641,-0.01276342,-0.02778118,0.9994511,3.796941,0.3852903,-0.3852696,-0.8385875,0.3841964,0.3612581,0.3656133,0,0,0,0.7310218,475.7176,0,0,0.594309,861.3727,0.286186,629.9781,0,0,0.1196994,32.80254,8.555471,0
1,6,135,0.5436966,-0.643503,-0.5387931,1,6.892236,False,0.002962261,0.001214385,0.003893763,0.005040944,0.04218286,-0.014888,-0.02627468,0.9986534,5.947491,0.8131072,-0.2869777,-0.5064648,0.1764357,0.1594683,0.1423398,0,0,0,0.2432,140.724,0,0,0.2729823,342.4855,0.1047411,277.252,0,0,0.03414583,10.90156,3.867799,0
1,7,135,0.04189765,0.8053768,0.5912807,1,14.64503,False,0.002777144,-0.0008192062,0.001618356,0.003317032,0.0187489,-0.0729553,-0.01630033,-0.9970258,351.1598,0.2432748,-0.9466253,-0.2115036,0.4589487,0.3486288,0.3983799,0,0,0,0.6056395,392.1091,0,0,0.5493112,862.9896,0.3244828,664.949,0,0,0.07516304,16.99147,10.17059,0
1,8,135,-0.2975509,0.163983,0.9405174,1,12.92013,False,-0.0001482517,0.0008864403,0.0008195937,0.001216342,0.05492998,-0.01173027,-0.02349836,-0.9981447,353.0187,0.9021839,-0.192661,-0.3859431,0.3413156,0.3708102,0.4430555,0,0,0,0.4373797,354.1807,0,0,0.4208923,782.7354,0.3175331,594.7044,0,0,0.1079487,21.10898,7.245784,0
1,9,135,-0.1532483,0.9107397,0.3834948,1,16.9746,False,-0.000929229,-0.001062274,0.001508534,0.002065809,-0.01616665,-0.02524257,-0.02004824,0.9993497,4.133361,-0.4482936,-0.6999647,-0.5559282,0.2499028,0.2460728,0.3110234,0,0,0,0.2839077,199.8005,0,0,0.2913974,454.106,0.2130366,370.3799,0,0,0.04705515,14.78166,3.097917,0
1,10,135,0.03392428,0.4303183,0.9020395,1,7.545178,False,0.00195979,-0.002578855,0.0005012155,0.003277573,-0.002079935,0.04002608,0.005501844,0.9991814,4.636986,-0.0514142,0.9894105,0.1360009,0.2817047,0.3331772,0.350675,0,0,0,0.3285109,331.4016,0,0,0.316672,616.7305,0.2151303,481.7878,0,0,0.04188632,8.970142,4.832468,0
2,1,135,-0.941779,-0.02283397,0.3354563,1,11.68467,False,-0.003461029,-0.001509786,-0.001525283,0.004072427,-0.03362048,-0.01307171,0.039552,-0.9985662,353.8629,-0.628058,-0.2441903,0.7388634,0.3576313,0.3785365,0.4241869,0,0,0,0.381553,353.6259,0,0,0.4083237,770.5745,0.2786646,569.4308,0,0,0.05128186,16.7509,7.096796,0
