Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1773030141253,12.00507,1,1,135,-0.3004497,0.5225188,-0.7979374,1,0.06046811,1.013165,0.2595664,1.047633,-0.2078905,0.5333515,-0.682775,0.4540222,125.9959,-0.2333252,0.5986053,-0.7663101,0.1107845,-0.06683563,0.0226952,0.1313594,-0.2048505,0.9252674,-0.03811321,-0.3169607,216.9584,-0.2159871,0.9755689,-0.04018521,-0.1443128,-0.3807288,-0.2599418,0.4830635,0.5644817,0.575457,-0.07138729,-0.5874635,251.9545,0.6975364,0.7110987,-0.08821408,-0.01046811,-0.01316547,0.04043359,0.04379253,-0.1100508,0.05133967,-0.02572832,0.9922657,14.26128,-0.8865628,0.4135893,-0.2072658
On Target,1773030142129,12.8925,1,1,135,-0.3004497,0.5225188,-0.7979374,1,0.047513,1.003443,0.296919,1.047529,-0.2402003,0.452922,-0.7299027,0.4521145,126.2411,-0.2692949,0.5077829,-0.8183132,0.1138725,-0.0639875,0.02210166,0.1324757,-0.1965899,0.9488306,-0.04680768,-0.2426565,208.0868,-0.2026465,0.9780626,-0.04824976,-0.1750272,-0.3792702,-0.2366004,0.4800627,0.4708124,0.6410413,-0.1002699,-0.5977856,253.4229,0.5872998,0.7996464,-0.1250785,0.002487,-0.003443122,0.003081053,0.005247204,-0.01511374,0.07046071,-0.04420989,0.9964197,9.699553,-0.1787687,0.8334252,-0.5229245
Off Target,1773030142267,13.03083,1,1,135,-0.3004497,0.5225188,-0.7979374,1,0.04994848,0.9981384,0.3031842,1.044364,-0.1978756,0.4718763,-0.7389212,0.438376,127.9994,-0.2201573,0.5250119,-0.8221273,0.1130218,-0.06419425,0.02370729,0.1321244,-0.1957151,0.9491029,-0.04009368,-0.2434992,208.1863,-0.2017887,0.9785564,-0.0413379,-0.1843566,-0.3739116,-0.2342115,0.478176,0.4854514,0.6132706,-0.07364357,-0.6187185,256.4453,0.6179271,0.7806272,-0.0937403,5.152076E-05,0.001861632,-0.003184229,0.003688854,-0.03711661,0.09028014,-0.004937335,0.9952123,11.2177,-0.3797621,0.9237098,-0.05051681
On Target,1773030142974,13.73978,1,1,135,-0.3004497,0.5225188,-0.7979374,1,0.04809397,1.005724,0.2934254,1.048758,-0.2018974,0.4804401,-0.7398559,0.4254738,129.6387,-0.2230983,0.5308902,-0.8175468,0.1174947,-0.06277031,0.02163397,0.134956,-0.177103,0.9497417,-0.05294864,-0.2526301,209.2664,-0.1830403,0.9815812,-0.05472371,-0.174771,-0.3769908,-0.2409842,0.4803543,0.4841511,0.5950108,-0.05584253,-0.6390941,259.4486,0.6294802,0.773617,-0.07260494,0.001906026,-0.005724072,0.006574661,0.008923233,-0.03785808,0.07806901,0.005367431,0.9962144,9.973997,-0.4355015,0.8980692,0.06174441
Trial End,1773030143975,14.73927,1,1,135,-0.3004497,0.5225188,-0.7979374,1,0.04984253,0.999957,0.2984268,1.044728,-0.2520351,0.4847389,-0.7277172,0.4146497,131.0055,-0.2769674,0.5326911,-0.7997058,0.1125741,-0.06634699,0.02170479,0.1324611,-0.1678365,0.9572607,-0.0237003,-0.2343528,207.1069,-0.1726444,0.9846826,-0.02437923,-0.1829495,-0.3708471,-0.2414096,0.4788285,0.4861236,0.6356941,-0.03474385,-0.5986398,253.5451,0.606882,0.7936075,-0.04337461,0.0001574755,4.297495E-05,0.001573175,0.001581621,-0.02469566,0.0308678,-0.01430876,0.9991159,4.81897,-0.5874166,0.7342286,-0.3403514
Trial Load,1773030143980,14.73927,1,2,135,0.5246668,0.7857226,-0.3276657,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1125741,-0.06634699,0.02170479,0.1324611,-0.1678365,0.9572607,-0.0237003,-0.2343528,207.1069,-0.1726444,0.9846826,-0.02437923,-0.1829495,-0.3708471,-0.2414096,0.4788285,0.4861236,0.6356941,-0.03474385,-0.5986398,253.5451,0.606882,0.7936075,-0.04337461,0.1,0,0,0.1,0.484729,0.725913,-0.3027236,0.3826834,135,0.5246668,0.7857226,-0.3276657
Release,1773030143989,14.73927,1,2,135,0.5246668,0.7857226,-0.3276657,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1125741,-0.06634699,0.02170479,0.1324611,-0.1678365,0.9572607,-0.0237003,-0.2343528,207.1069,-0.1726444,0.9846826,-0.02437923,-0.1829495,-0.3708471,-0.2414096,0.4788285,0.4861236,0.6356941,-0.03474385,-0.5986398,253.5451,0.606882,0.7936075,-0.04337461,0.1,0,0,0.1,0.484729,0.725913,-0.3027236,0.3826834,135,0.5246668,0.7857226,-0.3276657
Trial Start,1773030145223,0,1,2,135,0.5246668,0.7857226,-0.3276657,1,-0.05027568,1.000191,0.2997549,1.045353,-0.00153589,3.792319E-05,0.001757031,0.9999973,0.265408,-0.6631302,0.01637357,0.7586093,0.1125741,-0.06634699,0.02170479,0.1324611,-0.1678365,0.9572607,-0.0237003,-0.2343528,207.1069,-0.1726444,0.9846826,-0.02437923,-0.1829495,-0.3708471,-0.2414096,0.4788285,0.4861236,0.6356941,-0.03474385,-0.5986398,253.5451,0.606882,0.7936075,-0.04337461,0.1002757,-0.0001907349,0.0002451539,0.1002762,0.4840285,0.7262833,-0.3045285,0.3814335,135.155,0.5236158,0.7856839,-0.329435
Grab,1773030145264,0.0469121,1,2,135,0.5246668,0.7857226,-0.3276657,1,-0.05030618,1.000369,0.2994409,1.045435,-0.005107161,-0.004646273,0.002581061,0.9999729,0.8439454,-0.6934559,-0.630876,0.3504593,0.1164214,-0.04799779,0.01883786,0.1273287,0.5996277,0.5177307,0.6032798,0.09195229,169.4482,0.6021788,0.5199333,0.6058464,-0.1235949,-0.4008884,-0.1550106,0.4472309,0.4873851,0.1941262,-0.8510799,-0.02082865,182.387,0.4874909,0.1941683,-0.8512645,0.1003062,-0.0003691912,0.0005590916,0.1003084,0.4862032,0.7273764,-0.3051583,0.3760433,135.8224,0.5247163,0.7849933,-0.3293305
Release,1773030148056,2.839622,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.0597875,1.011811,0.2399052,1.041581,0.2352244,-0.08076907,-0.2532453,0.9348865,41.58038,0.662703,-0.2275525,-0.7134739,0.1058142,-0.04066776,0.04409792,0.1216352,0.7000866,0.6605644,0.2054074,0.1770345,159.6059,0.7113222,0.6711657,0.2087039,-0.144522,-0.3546972,-0.291495,0.481317,0.3179354,0.1071412,-0.8662201,-0.370271,223.4647,0.3422622,0.115339,-0.9324986,-0.0097875,-0.01181114,0.06009483,0.06202167,0.5714349,0.6580079,0.02380411,0.4898176,121.3428,0.6554468,0.7547477,0.02730377
Grab,1773030149376,4.158636,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.04883783,1.015584,0.2290603,1.04224,0.2951261,-0.102321,-0.1045708,0.9441906,38.46467,0.8959519,-0.3106289,-0.3174587,0.1161962,-0.07512038,-0.000691885,0.1383658,-0.03311379,0.7685836,-0.575204,0.2780706,147.7098,-0.0344734,0.8001405,-0.598821,-0.1277314,-0.3631242,-0.2832838,0.4779374,0.3466538,-0.03568124,-0.9085298,-0.2305028,206.6534,0.356247,-0.03666868,-0.9336721,0.001162168,-0.01558363,0.0709397,0.0726405,0.4516209,0.7632099,0.01802253,0.4617622,124.9983,0.5091533,0.8604359,0.02031844
Release,1773030149724,4.50687,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.05679559,1.013592,0.2256058,1.039949,0.2990685,0.08835579,-0.2967417,0.902605,50.99475,0.6947491,0.2052543,-0.6893438,0.1093912,-0.09086789,0.009378017,0.142518,-0.3185306,0.80692,-0.4512237,0.2093218,155.8348,-0.325747,0.8252009,-0.4614462,-0.133286,-0.3549844,-0.2952953,0.4806021,0.4368029,0.04560681,-0.7574565,-0.483097,237.7757,0.4988802,0.05208834,-0.8651044,-0.006795585,-0.01359236,0.07439426,0.07593048,0.5117315,0.5680962,0.01458735,0.6443484,99.76633,0.6691644,0.7428696,0.01907512
Grab,1773030154473,9.257892,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.04656423,1.008311,0.2472832,1.039234,0.6373054,0.7630755,-0.1067379,0.01282599,178.5302,0.6373578,0.7631383,-0.1067467,0.1032255,-0.0617973,0.01256994,0.1209645,0.08224717,0.3258661,-0.3396657,-0.8784497,302.9118,0.1721247,0.6819639,-0.7108433,-0.1488285,-0.3560738,-0.2802799,0.4769647,0.576465,-0.5386833,0.2462197,-0.5629247,248.5166,0.6974705,-0.6517581,0.2979035,0.003435772,-0.008310795,0.05271679,0.05347835,-0.3911876,-0.1415174,0.1297076,0.9000672,51.66619,-0.8977319,-0.3247665,0.2976644
Release,1773030155862,10.64781,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.04628443,1.008292,0.2844636,1.048673,0.5073739,0.7701849,-0.2660476,0.2803671,147.4358,0.5285735,0.8023655,-0.2771638,0.1069453,-0.05339932,0.006403069,0.1197071,0.1141618,0.3268662,-0.1783198,-0.9210471,314.1592,0.2931349,0.8392988,-0.4578741,-0.177346,-0.3686249,-0.2649119,0.4873543,0.698067,-0.3013167,0.05630543,-0.6471013,260.6468,0.9156131,-0.3952193,0.07385249,0.003715567,-0.008291841,0.01553643,0.01799835,-0.09828731,-0.06658182,0.0119166,0.9928568,13.70481,-0.8237832,-0.5580474,0.09987752
Grab,1773030157083,11.867,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.04080205,0.9889935,0.2718748,1.026493,0.5653243,0.7165792,0.2289418,0.3383908,140.4423,0.6007661,0.7615036,0.2432948,0.1053909,-0.04728338,0.02468099,0.1181191,0.4291673,0.5633979,0.08124383,-0.7012829,269.0601,0.6020164,0.790309,0.1139652,-0.1653905,-0.3493317,-0.2546391,0.4628474,0.7854518,-0.5668341,-0.06186632,-0.2407008,207.8558,0.8092442,-0.5840042,-0.06374034,0.009197954,0.01100653,0.02812517,0.03157168,-0.4354297,0.2535311,-0.1270216,0.8543937,62.61437,-0.8379669,0.4879104,-0.2444479
On Target,1773030160389,15.18664,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.05801331,1.001974,0.2972788,1.046753,0.4753847,0.701962,-0.2690798,0.4570063,125.6118,0.5344623,0.7891971,-0.3025193,0.1067936,-0.04025194,0.03261549,0.1186965,0.5782003,0.5999875,0.2101473,-0.5114074,241.5152,0.6728436,0.698197,0.2445454,-0.2048577,-0.3668801,-0.2605333,0.494414,0.7361745,-0.2282007,-0.1414549,-0.6212584,256.8162,0.9394705,-0.2912188,-0.180518,-0.008013304,-0.001973987,0.00272125,0.00868993,0.02243041,0.07659698,-0.03054758,0.9963416,9.804896,0.2624689,0.8962975,-0.3574516
Off Target,1773030160585,15.38087,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.05594003,1.002833,0.2954046,1.046932,0.4605811,0.6943734,-0.2841098,0.4743336,123.368,0.5231824,0.7887513,-0.3227254,0.1067441,-0.04027278,0.03348524,0.1189011,0.5887924,0.5948321,0.1903063,-0.51311,241.7424,0.6859801,0.6930167,0.2217188,-0.2008434,-0.3711555,-0.2574244,0.4943296,0.7360438,-0.2233399,-0.1439694,-0.6226007,257.0126,0.9405833,-0.285404,-0.1839771,-0.005940031,-0.002833247,0.004595399,0.008026765,0.04970226,0.08031231,-0.03710898,0.994838,11.64833,0.4897937,0.7914422,-0.3656925
Release,1773030160805,15.58894,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.04498835,0.9950868,0.2983099,1.039813,0.2411047,0.8487652,-0.1480351,0.4467123,126.9341,0.2694877,0.9486827,-0.1654619,0.1049602,-0.0394505,0.0395775,0.1189091,0.5243566,0.6201953,0.4408209,-0.3822109,224.9414,0.5674393,0.6711523,0.47704,-0.2002971,-0.3691912,-0.2443617,0.4859359,0.8915483,-0.09817374,-0.01240177,-0.4419838,232.4611,0.9938969,-0.109444,-0.01382548,0.005011648,0.004913151,0.001690149,0.007218883,-0.02521305,0.0006970551,-0.3149799,0.9487632,36.84093,-0.07979117,0.002205955,-0.9968097
Grab,1773030162514,17.29754,1,2,135,0.5246668,0.7857226,-0.3276657,1,0.03973977,1.001527,0.286893,1.042566,0.3789294,0.747364,-0.1251904,0.5312127,115.8251,0.4472523,0.8821176,-0.1477629,0.1212845,-0.05113884,0.0223541,0.1335097,-0.03047306,0.7465898,-0.2770227,-0.6040974,254.3278,-0.03823899,0.9368551,-0.3476208,-0.1779208,-0.3655823,-0.2597126,0.4824489,0.8484877,-0.1810336,-0.1695414,-0.4674943,235.7435,0.9598322,-0.2047901,-0.1917897,0.01026023,-0.001527309,0.01310697,0.0167152,-0.02288317,0.1536379,-0.2001016,0.9673837,29.3476,-0.09033463,0.6065077,-0.7899298
