Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1773127769587,10.15974,1,1,135,0.5606267,-0.5779058,0.5930619,1,0.0748072,0.9716386,0.189126,0.9926965,-0.209985,0.6927553,-0.6805539,-0.1133262,193.0142,-0.2113466,0.6972471,-0.6849665,0.1119575,-0.06137267,0.007027731,0.127869,-0.6335269,0.4562326,0.2702911,-0.5634166,248.5848,-0.7668212,0.5522242,0.3271605,0.1332518,0.1475388,-0.3544721,0.4064163,-0.2400356,-0.1676934,-0.9008236,0.3205917,142.6026,-0.2534112,-0.1770379,-0.9510208,-0.0248072,0.02836138,0.110874,0.1171017,0.03787514,-0.4420388,-0.04835622,-0.8948905,306.9887,0.08486746,-0.9904836,-0.1083526
On Target,1773127771442,12.03102,1,1,135,0.5606267,-0.5779058,0.5930619,1,0.0491797,1.001742,0.280179,1.041348,-0.4853212,0.5638608,-0.5815839,-0.3290659,218.4242,-0.5139444,0.5971161,-0.6158844,0.08943764,-0.04562679,0.0162451,0.1017094,-0.679545,0.4074136,0.3595285,-0.4929221,239.0656,-0.7810202,0.4682519,0.4132162,0.02549785,0.1487494,-0.3789747,0.4079196,-0.2028179,-0.293647,-0.9327998,-0.05021055,185.7561,-0.203074,-0.2940179,-0.9339777,0.0008203015,-0.001742125,0.01982105,0.01991436,0.01371697,-0.07540295,0.009329305,-0.9970152,351.1441,0.1776672,-0.9766466,0.1208366
Off Target,1773127771513,12.09849,1,1,135,0.5606267,-0.5779058,0.5930619,1,0.04724198,0.9980915,0.2860763,1.039355,-0.4839977,0.5675907,-0.5856038,-0.3172622,216.9949,-0.5103642,0.598511,-0.6175055,0.08926591,-0.04569334,0.01683855,0.1016849,-0.6734403,0.4085127,0.3658417,-0.4957375,239.4368,-0.7754307,0.4703807,0.4212472,0.02151971,0.1510849,-0.374712,0.4045971,-0.2107894,-0.2877054,-0.932991,-0.04818276,185.5235,-0.2110345,-0.2880399,-0.9340757,0.002758022,0.001908481,0.0139237,0.01432196,0.01922162,-0.08593982,0.0146966,-0.9960065,349.7554,0.2152926,-0.9625724,0.1646098
On Target,1773127772043,12.62923,1,1,135,0.5606267,-0.5779058,0.5930619,1,0.04855606,0.9990276,0.2948182,1.042752,-0.492188,0.5664668,-0.5815669,-0.3140801,216.6106,-0.518422,0.5966599,-0.6125649,0.08899572,-0.04558421,0.01652236,0.1013467,-0.6740552,0.4138497,0.3726698,-0.4852788,238.0615,-0.7709131,0.4733176,0.4262204,0.01498447,0.1526313,-0.3773043,0.4072829,-0.2250776,-0.2926111,-0.9276943,-0.05569982,186.386,-0.2254275,-0.2930661,-0.9291366,0.001443937,0.0009723902,0.005181849,0.005466448,0.02554366,-0.08063016,0.01985034,-0.996219,350.0321,0.2940208,-0.9280953,0.2284877
Trial End,1773127773030,13.61725,1,1,135,0.5606267,-0.5779058,0.5930619,1,0.05048118,1.001512,0.2885966,1.043485,-0.4779281,0.5634008,-0.5642864,-0.3684362,223.2384,-0.514093,0.6060334,-0.606986,0.08852365,-0.04521564,0.01700469,0.1008467,-0.6571854,0.4209772,0.3778646,-0.4981004,239.7488,-0.7578949,0.4854892,0.4357699,0.01748679,0.1480269,-0.3822955,0.4103262,-0.1891176,-0.2672473,-0.9408253,-0.0875282,190.0428,-0.1898462,-0.268277,-0.94445,-0.0004811808,-0.001511574,0.01140338,0.01151319,-0.0005207382,-0.04929803,-0.02257086,-0.998529,353.7837,-0.00960396,-0.909202,-0.4162736
Trial Load,1773127773035,13.61725,1,2,135,-0.1617865,0.7557155,0.6346016,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.08852365,-0.04521564,0.01700469,0.1008467,-0.6571854,0.4209772,0.3778646,-0.4981004,239.7488,-0.7578949,0.4854892,0.4357699,0.01748679,0.1480269,-0.3822955,0.4103262,-0.1891176,-0.2672473,-0.9408253,-0.0875282,190.0428,-0.1898462,-0.268277,-0.94445,0.1,0,0,0.1,-0.1494713,0.6981902,0.5862954,0.3826834,135,-0.1617865,0.7557156,0.6346016
Release,1773127773044,13.61725,1,2,135,-0.1617865,0.7557155,0.6346016,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.08852365,-0.04521564,0.01700469,0.1008467,-0.6571854,0.4209772,0.3778646,-0.4981004,239.7488,-0.7578949,0.4854892,0.4357699,0.01748679,0.1480269,-0.3822955,0.4103262,-0.1891176,-0.2672473,-0.9408253,-0.0875282,190.0428,-0.1898462,-0.268277,-0.94445,0.1,0,0,0.1,-0.1494713,0.6981902,0.5862954,0.3826834,135,-0.1617865,0.7557156,0.6346016
Trial Start,1773127775892,0,1,2,135,-0.1617865,0.7557155,0.6346016,1,-0.05034014,1.000134,0.3004114,1.04549,0.01911002,0.0008599321,0.01551755,0.9996966,2.822783,0.7758717,0.03491346,0.6300166,0.08852365,-0.04521564,0.01700469,0.1008467,-0.6571854,0.4209772,0.3778646,-0.4981004,239.7488,-0.7578949,0.4854892,0.4357699,0.01748679,0.1480269,-0.3822955,0.4103262,-0.1891176,-0.2672473,-0.9408253,-0.0875282,190.0428,-0.1898462,-0.268277,-0.94445,0.1003401,-0.000133872,-0.0004113913,0.1003411,-0.167069,0.6841257,0.5936502,0.3894092,134.1645,-0.1813868,0.7427552,0.644526
Grab,1773127778294,2.40959,1,2,135,-0.1617865,0.7557155,0.6346016,1,-0.05181926,0.9954932,0.3143707,1.045237,0.1471251,0.147658,0.1887077,0.9596566,32.66066,0.5232515,0.5251468,0.6711403,0.1251022,-0.05874544,-0.003467323,0.1382519,0.4956432,0.2126693,0.8005081,-0.2613358,210.2987,0.5134879,0.220326,0.829329,-0.03255263,0.06699829,-0.330302,0.3385969,-0.6624086,0.09660602,0.5315481,0.518979,117.4724,-0.7749398,0.1130176,0.6218485,0.1018193,0.004506767,-0.01437065,0.1029271,-0.2449261,0.4990513,0.6152189,0.5589855,112.0287,-0.2953843,0.601863,0.7419629
Release,1773127780448,4.56143,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.02974198,1.003777,0.2955188,1.046797,-0.08091699,0.6394335,0.4885674,0.588115,107.9533,-0.1000485,0.7906175,0.6040815,0.119796,-0.09675954,0.02743188,0.1564161,0.5447665,0.3561654,0.6969643,-0.3010256,215.0384,0.571264,0.3734893,0.7308647,0.01227771,0.1164756,-0.3791499,0.3968274,-0.863479,0.4847316,0.1096714,0.08609274,170.1223,-0.8666967,0.486538,0.1100801,0.02025802,-0.00377667,0.004481167,0.02108866,-0.02315669,0.14033,0.196924,0.9700476,28.11729,-0.0953284,0.5776919,0.8106706
