Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Task Completion Time,Is Timeout,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z,Right Total Thumb Tip Translation,Right Total Index Tip Translation,Right Total Middle Tip Translation,Right Total Wrist Translation,Right Total Wrist Rotation,Right Total Die Local Translation,Right Total Die Local Rotation,Left Total Thumb Tip Translation,Left Total Index Tip Translation,Left Total Middle Tip Translation,Left Total Wrist Translation,Left Total Wrist Rotation,Left Total Die Local Translation,Left Total Die Local Rotation,Total Die Translation,Total Die Rotation,Total Head Translation,Total Head Rotation
1,2,135,0.1719507,0.3942289,-0.9027827,1,11.80672,False,0.001795236,-0.001715779,0.008070886,0.008444287,0.01397885,-0.04101377,-0.01243748,0.9989834,5.167379,0.3100979,-0.9098234,-0.2759051,0.2364064,0.2158477,0.3105286,0.8564988,523.0403,0.4014126,684.9114,0,0,0,0,0,0,0,0.6903766,671.27,0.1744191,60.34257
1,3,135,-0.6206298,-0.06530531,-0.7813795,1,13.02886,False,-0.00320226,0.002652109,0.005524099,0.00691403,-0.03423137,-0.007008463,0.03787814,0.9986714,5.907729,-0.6642792,-0.1360032,0.7350469,0.2131643,0.2270275,0.5306873,0.9152305,488.8928,0.5020136,322.5714,0,0,0,0,0,0,0,0.7785059,591.2368,0.2953484,62.43292
1,4,135,-0.3860158,0.5837266,0.7143214,1,19.67991,False,0.001768734,-0.001647711,0.007550716,0.007928221,0.04592191,-0.01356406,-0.01935903,0.9986654,5.920969,0.8891472,-0.2626295,-0.3748325,0.4848774,0.5437633,0.7326564,1.327027,795.0471,0.7195798,1125.507,0,0,0,0,0,0,0,1.270046,1098.669,0.6481581,133.1153
1,5,135,-0.09138178,-0.6176533,0.7811234,1,6.541828,False,0.001141381,0.002627194,0.004862785,0.00564372,-0.01232913,-0.01679326,0.0322651,0.9992623,4.402097,-0.3210192,-0.4372538,0.8401014,0.1679209,0.1996603,0.2611367,0.4495089,241.8357,0.23424,421.9043,0,0,0,0,0,0,0,0.4765154,531.0078,0.08603793,18.21569
1,6,135,0.8429987,0.1586127,0.5139992,1,14.84896,False,-0.005608231,0.008182824,-0.00945878,0.01370691,-0.0365689,-0.06304552,0.02743612,0.9969631,8.932931,-0.4695815,-0.8095681,0.3523074,0.3535996,0.400805,0.4747412,1.174365,655.7816,0.5602767,610.925,0,0,0,0,0,0,0,1.033242,868.4734,0.2584897,55.54507
1,7,135,-0.2742857,-0.291972,-0.9162531,1,26.3039,False,-0.00264208,-0.0006338358,0.005738854,0.00634955,0.03231244,0.05051294,0.02672472,-0.9978428,352.4717,0.4921942,0.7694305,0.4070802,0.5583128,0.6048578,0.8967229,1.516754,966.9708,1.223089,1923.978,0,0,0,0,0,0,0,1.403486,1483.323,0.5867299,157.379
1,8,135,-0.7983861,0.01338299,-0.6019971,1,11.5142,False,0.003139537,-0.001805782,0.0062204,0.00719798,-0.01244466,0.006644837,-0.0264779,-0.9995499,356.5616,-0.4148013,0.2214835,-0.8825527,0.2821043,0.285122,0.3866702,0.7411181,495.2507,0.3121608,603.5688,0,0,0,0,0,0,0,0.7252192,733.6425,0.1863911,52.137
1,9,135,-0.7116373,0.4405262,-0.5472741,1,5.292644,False,-0.007842548,-0.0002406836,0.005361259,0.009502978,-0.01017724,-0.04531159,0.004772221,0.9989098,5.351674,-0.2179974,-0.9705781,0.1022214,0.09427393,0.1202615,0.1835989,0.5257245,294.0843,0.1494317,170.6418,0,0,0,0,0,0,0,0.4545929,347.8553,0.1126146,28.75614
1,10,135,-0.7808895,-0.608537,0.1410478,1,20.05525,False,0.001367975,0.0008305311,0.008461922,0.008611926,-0.03326734,-0.04291513,-0.009322134,0.9984813,6.316542,-0.6038268,-0.7789414,-0.1692036,0.3512597,0.388208,0.5477411,1.035544,583.9535,0.7731152,1366.485,0,0,0,0,0,0,0,0.9783953,1112.25,0.5479535,130.5484
1,11,135,-0.538371,0.8364816,-0.10225,0.9999999,23.51285,False,-0.0003819913,0.001324654,0.004363954,0.00457654,-0.05673114,-0.008101978,-0.02707715,0.9979895,7.267883,-0.8950719,-0.1278284,-0.427208,0.6173382,0.5607455,0.7911218,1.890108,1143.29,0.8031605,1198.855,0,0,0,0,0,0,0,1.819653,1454.88,0.7666304,162.8092
