Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial End,1773029050916,13.71193,1,1,135,-0.1739995,-0.9690703,-0.1750056,0.9999999,0.05144048,0.9964573,0.2886763,1.038705,-0.2142454,-0.8769783,-0.1567914,0.4005302,132.7773,-0.23382,-0.9571037,-0.1711167,0.09976301,-0.06634691,0.02154896,0.121733,-0.1605896,0.1506433,-0.6998435,0.6795122,94.38892,-0.2188871,0.20533,-0.9539016,-0.2155405,-0.3289013,-0.2978339,0.4932939,-0.5784575,0.4955181,-0.6249909,0.1709824,160.3101,-0.5871032,0.5029241,-0.6343321,-0.001440484,0.003542662,0.01132375,0.0119521,0.01901854,-0.03242642,0.04607865,0.9982303,6.818427,0.3198185,-0.5452874,0.7748653
Trial Load,1773029050920,13.71193,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.09976301,-0.06634691,0.02154896,0.121733,-0.1605896,0.1506433,-0.6998435,0.6795122,94.38892,-0.2188871,0.20533,-0.9539016,-0.2155405,-0.3289013,-0.2978339,0.4932939,-0.5784575,0.4955181,-0.6249909,0.1709824,160.3101,-0.5871032,0.5029241,-0.6343321,0.1,0,0,0.1,-0.8731378,0.2480177,-0.1722528,0.3826834,135,-0.9450776,0.2684524,-0.1864451
Release,1773029050928,13.71193,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.09976301,-0.06634691,0.02154896,0.121733,-0.1605896,0.1506433,-0.6998435,0.6795122,94.38892,-0.2188871,0.20533,-0.9539016,-0.2155405,-0.3289013,-0.2978339,0.4932939,-0.5784575,0.4955181,-0.6249909,0.1709824,160.3101,-0.5871032,0.5029241,-0.6343321,0.1,0,0,0.1,-0.8731378,0.2480177,-0.1722528,0.3826834,135,-0.9450776,0.2684524,-0.1864451
Trial Start,1773029052888,0,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.04973629,1.000501,0.2996062,1.045581,-0.0036396,0.0006349214,-0.004577938,0.9999827,0.6737632,-0.6190129,0.1079856,-0.7786027,0.09976301,-0.06634691,0.02154896,0.121733,-0.1605896,0.1506433,-0.6998435,0.6795122,94.38892,-0.2188871,0.20533,-0.9539016,-0.2155405,-0.3289013,-0.2978339,0.4932939,-0.5784575,0.4955181,-0.6249909,0.1709824,160.3101,-0.5871032,0.5029241,-0.6343321,0.0997363,-0.0005011559,0.0003938079,0.09973833,-0.8707038,0.2511407,-0.1708463,0.3868007,134.4888,-0.944197,0.2723386,-0.1852668
Grab,1773029053276,0.3891557,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.04408005,1.003696,0.2887065,1.045323,-0.05236169,0.2535448,0.1599802,0.9525648,35.43643,-0.1720523,0.8331083,0.5256696,0.1202325,-0.07490996,0.008962695,0.1419426,0.5523975,0.2794431,0.7788029,-0.1011676,191.6128,0.5552462,0.2808841,0.7828192,-0.1658651,-0.3751386,-0.2542223,0.4825652,0.6542911,0.2290985,-0.7177576,-0.0651228,187.4678,0.655683,0.2295859,-0.7192845,0.09408005,-0.003696084,0.01129347,0.09482752,-0.8950341,-0.009478657,-0.01691081,0.4455763,127.0796,-0.9997655,-0.01058779,-0.01888961
Release,1773029054388,1.500288,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.06272361,0.9837461,0.2957308,1.029149,-0.7288138,0.4668872,0.1651706,-0.4728271,236.4359,-0.8271118,0.5298581,0.1874478,0.1456422,-0.0724702,0.002568626,0.1626966,-0.06714574,0.0229299,0.9905075,-0.1177313,193.5224,-0.06761596,0.02309048,0.9974442,-0.1642122,-0.3718198,-0.2261791,0.4651587,0.3519526,0.3150374,0.7943671,0.3819185,135.0949,0.3808203,0.3408773,0.8595223,0.1127236,0.01625389,0.004269183,0.1139694,0.5703604,-0.5656964,0.2451359,0.542757,114.257,0.6790895,-0.6735365,0.2918667
Grab,1773029056222,3.334429,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.05561551,0.9890082,0.2933801,1.033103,-0.7992128,0.474583,0.05592935,-0.3645568,222.7606,-0.8582785,0.509657,0.0600628,0.1257278,-0.06154253,0.01743737,0.1410639,-0.4214746,-0.7740262,0.4724092,-0.008501457,180.9742,-0.4214899,-0.7740542,0.4724264,-0.1652389,-0.3711789,-0.2343629,0.4690455,0.3843385,0.4543886,0.7450141,0.3012785,144.9312,0.4030666,0.4765301,0.7813172,0.1056155,0.01099175,0.00661996,0.1063921,0.5285341,-0.4585323,0.2575502,0.666384,96.42281,0.7088626,-0.6149771,0.3454227
Release,1773029056806,3.918619,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.03025521,0.9939381,0.2801778,1.033116,-0.9216037,0.2700849,-0.2720242,0.06085721,173.022,-0.9233151,0.2705865,-0.2725293,0.1121873,-0.06630068,0.0348093,0.1348831,-0.3572863,-0.4824671,0.7073196,0.3731905,136.175,-0.3851085,-0.5200374,0.7623993,-0.1664273,-0.3580792,-0.2583126,0.4718518,0.3178345,0.8535675,0.403176,0.0886162,169.832,0.3190898,0.8569388,0.4047684,0.08025521,0.006061912,0.01982221,0.08288887,0.3204896,-0.00949761,0.1008637,0.9418188,39.28143,0.9534951,-0.02825653,0.3000815
Grab,1773029058237,5.349476,1,2,135,-0.9450775,0.2684524,-0.1864451,1,-0.01820353,0.9929152,0.2730244,1.029929,-0.9086601,0.1849012,-0.3283067,0.1798978,159.2724,-0.9237304,0.1879678,-0.3337517,0.1223564,-0.06717023,0.01317557,0.1402018,-0.1210486,-0.2493038,0.6662055,0.6923622,92.36523,-0.1677618,-0.3455113,0.9232975,-0.1661381,-0.3489714,-0.2673261,0.4699427,0.2678659,0.926199,0.262366,0.03959167,175.4619,0.2680761,0.9269257,0.2625718,0.06820353,0.007084787,0.02697557,0.0736858,0.2402297,0.1039969,0.03073006,0.9646399,30.56416,0.9114409,0.3945682,0.116591
Release,1773029064237,11.3497,1,2,135,-0.9450775,0.2684524,-0.1864451,1,0.05762842,1.005238,0.3037654,1.051712,-0.8628939,0.3313903,-0.193605,0.3288034,141.6077,-0.913697,0.3509009,-0.2050035,0.1338001,-0.06947046,0.02786232,0.1533131,-0.05328547,-0.003247621,0.7609867,0.6465673,99.43343,-0.06984988,-0.004257183,0.9975484,-0.2363209,-0.328996,-0.3107692,0.5105521,0.4853506,0.856423,0.1668178,0.05609113,173.5691,0.4861159,0.8577734,0.1670808,-0.007628419,-0.005237818,-0.003765404,0.009990284,0.03405913,-0.02486059,0.09278853,0.9947926,11.69951,0.3341746,-0.2439222,0.9104041
